Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly
8152,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2018,3,3.480624515293477,-0.38305382431431345,1,-1
8154,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,2018,3,9.546809751450457,3.302512166381744,-1,-1
8155,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,6457.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2018,3,5.472270673671475,0.8269889061758325,1,-1
8157,CA-2017-131296,2017-10-04,2017-10-09,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215.0,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2017,10,5.478018827219301,0.8304812491229112,1,-1
8164,CA-2016-168207,2016-11-02,2016-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,2016,11,4.574298522321004,0.2814177617466675,1,-1
8176,CA-2017-114944,2017-01-30,2017-02-04,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,2017,1,5.053132684356947,0.5723378101923242,1,-1
8178,CA-2018-149699,2018-12-22,2018-12-24,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,2018,12,6.1632095353361915,1.2467750932219397,1,-1
8192,US-2018-155866,2018-11-17,2018-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,2018,11,5.235164551542768,0.6829329260361627,1,-1
8197,CA-2018-102736,2018-09-05,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918.0,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,2018,9,4.494998113333043,0.23323807730968651,1,-1
8200,CA-2018-125269,2018-04-24,2018-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,2018,4,2.344686269012681,-1.073203433177178,1,-1
8207,CA-2016-122266,2016-04-26,2016-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114.0,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,2016,4,5.254968745293021,0.6949651439981265,1,-1
8219,CA-2015-120775,2015-10-03,2015-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,2015,10,3.458711287862762,-0.3963674048630332,1,-1
8222,CA-2015-120775,2015-10-03,2015-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,2015,10,2.712838717834007,-0.8495290658532196,1,-1
8226,CA-2018-104136,2018-11-01,2018-11-04,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,2018,11,5.245443876940969,0.6891782236358956,1,-1
8227,CA-2018-104136,2018-11-01,2018-11-04,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,2018,11,3.7133281345162463,-0.24167262484031668,1,-1
8229,CA-2017-123050,2017-04-04,2017-04-08,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180.0,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2017,4,3.4346321577483927,-0.41099689927842076,1,-1
8243,CA-2015-109855,2015-09-01,2015-09-05,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,10009.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,2015,9,5.877735781779639,1.0733329188759877,1,-1
8253,CA-2016-140221,2016-03-05,2016-03-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2016,3,4.101253970523035,-0.005984756362909292,1,-1
8259,CA-2018-152310,2018-08-12,2018-08-19,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,2018,8,4.612185520881996,0.3044363521704583,1,-1
8281,CA-2018-134810,2018-05-09,2018-05-10,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,2018,5,4.177950146076897,0.040612702374905954,1,-1
8284,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174.0,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2016,12,4.092743280855127,-0.011155503245225238,1,-1
8285,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174.0,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,2016,12,6.457460154956179,1.4255497323392412,1,-1
8289,CA-2015-156244,2015-08-12,2015-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,2015,8,5.068451269473,0.581644755847857,1,-1
8293,CA-2016-106362,2016-12-11,2016-12-15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,2016,12,2.335245875233594,-1.0789390302446067,1,-1
8296,CA-2017-166380,2017-05-30,2017-06-03,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,2017,5,3.279029747687948,-0.5055345581634348,1,-1
8322,US-2017-149790,2017-09-26,2017-10-01,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,15.624,2017,9,2.748808193574378,-0.8276754838521758,1,-1
8352,CA-2018-132199,2018-05-03,2018-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",32.448,2018,5,3.479638807968718,-0.3836526997609875,1,-1
8355,CA-2018-132199,2018-05-03,2018-05-08,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",64.2,2018,5,4.162003210695915,0.030923996803295536,1,-1
8361,CA-2018-147207,2018-01-02,2018-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,2018,1,3.457703731102462,-0.39697955513291355,1,-1
8363,CA-2018-147207,2018-01-02,2018-01-04,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,2018,1,6.817206744529469,1.6441170434555383,1,-1
8368,CA-2015-109918,2015-09-07,2015-09-12,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2015,9,3.0233474405869645,-0.6608766683676186,1,-1
8371,CA-2017-163972,2017-10-17,2017-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,93727.0,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,2017,10,4.793026398280521,0.4143078713411909,1,-1
8377,CA-2018-156272,2018-03-21,2018-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,33068.0,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,2018,3,4.164865155037219,0.03266279710710186,1,-1
8417,CA-2018-118199,2018-05-09,2018-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,2018,5,4.996671587078869,0.5380343572273281,1,-1
8418,CA-2018-118199,2018-05-09,2018-05-11,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,2018,5,4.647079589065301,0.3256365605331838,1,-1
8423,CA-2018-150091,2018-10-12,2018-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,2018,10,2.884800712846709,-0.7450519923979805,1,-1
8424,CA-2018-150091,2018-10-12,2018-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2018,10,3.70080802497921,-0.24927933121559423,1,-1
8430,CA-2017-118129,2017-12-19,2017-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,19601.0,East,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",303.92,2017,12,5.71676450887937,0.9755333585618471,1,-1
8442,CA-2018-145779,2018-05-06,2018-05-10,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,2018,5,4.435756957094849,0.19724557424868217,1,-1
8446,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,240.744,2018,10,5.483734128249294,0.8339536322241035,1,-1
8449,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,2018,10,6.458175260652924,1.4259842013066522,1,-1
8459,CA-2015-126200,2015-08-25,2015-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,2015,8,3.2457124788217606,-0.5257767677656408,1,-1
8483,US-2018-118535,2018-02-11,2018-02-15,Standard Class,DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2018,2,3.0301337002713233,-0.6567536145993907,1,-1
8484,CA-2017-126284,2017-09-20,2017-09-24,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505.0,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,2017,9,4.4272389774954295,0.19207039830220013,1,-1
8489,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017,2,9.07680326504962,3.016955452524639,-1,-1
8515,CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,2016,8,2.8633430855082453,-0.7580887689685839,1,-1
8516,CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,2016,8,3.576829950305313,-0.3246033376251912,1,-1
8519,CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,2018,12,2.5641798306825083,-0.9398481242681559,1,-1
8523,US-2017-160206,2017-04-01,2017-04-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2017,4,2.5641798306825083,-0.9398481242681559,1,-1
8532,CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2017,11,2.6217658325051976,-0.9048612253200585,1,-1
8547,CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2017,3,3.482470101790892,-0.3819325214587367,1,-1
8552,CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,2016,7,2.669447963320268,-0.8758915132432683,1,-1
8554,US-2018-102904,2018-11-13,2018-11-20,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,2018,11,5.480305534440753,0.8318705588848077,1,-1
8578,CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2018,12,6.409385096483492,1.3963412934917807,1,-1
8581,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,2015,5,2.335245875233594,-1.0789390302446067,1,-1
8583,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2015,5,3.0341834599282436,-0.6542931463016087,1,-1
8596,CA-2015-111934,2015-05-05,2015-05-07,First Class,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2015,5,2.474856313934499,-0.9941174389494187,1,-1
8603,US-2015-133949,2015-12-31,2015-12-31,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,89502.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,2015,12,6.165300200251639,1.248045295698512,1,-1
8609,CA-2015-151946,2015-06-04,2015-06-09,Standard Class,BT-11440,Bobby Trafton,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,2015,6,2.7447035187502458,-0.8301693163590564,1,-1
8613,CA-2017-146437,2017-01-28,2017-02-01,Second Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90036.0,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2017,1,3.6808472824166723,-0.26140666183171873,1,-1
8616,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,2017,9,2.6571778707284537,-0.8833463195504576,1,-1
8618,CA-2017-165918,2017-09-10,2017-09-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,2017,9,3.6794349952859364,-0.26226470971774657,1,-1
8622,CA-2018-104318,2018-05-13,2018-05-18,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Franklin,Tennessee,37064.0,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2018,5,3.0334133405216797,-0.6547610393485749,1,-1
8623,US-2017-114230,2017-11-27,2017-12-01,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,2017,11,3.6840678971167145,-0.2594499480906245,1,-1
8630,CA-2016-164084,2016-09-07,2016-09-12,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2016,9,6.176233107544989,1.2546876829206555,1,-1
8645,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,2016,11,3.685849869553572,-0.258367294535884,1,-1
8655,CA-2015-142769,2015-09-13,2015-09-13,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,2015,9,4.9764578422946695,0.5257533128112739,1,-1
8659,CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,2017,6,-0.17912666589743548,-2.606568926921362,-1,-1
8680,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,77070.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,2017,9,5.0724200270372055,0.5840560105877831,1,-1
8683,CA-2015-133634,2015-11-05,2015-11-10,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Arlington,Virginia,22204.0,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,2015,11,3.866816412590067,-0.14841942606431838,1,-1
